1,14:20〜14:30,Night Flight,TheFirstCry
1,14:30〜14:40,Francisco SAKATA,
1,15:00〜15:10,Ａセット,Rainbow Pumpkin
1,15:10〜15:20,Garnet,
1,15:20〜15:30,The Secret Kiss,LaVoce
1,15:30〜15:40,BAMBINO,Infini
1,15:40〜15;50,6GROW,Crescent Party
1,15:50〜16:00,必然鳳梨,CrazyClef
1,16:00〜16:10,ardor,TheFirstCry
1,16:30〜16:40,Offbeat.,
1,16:40〜16:50,Magical Kitchen,Choco Crunch
1,16:50〜17:00,DIAM◆NDS,
1,17:00〜17:15,ナオートニーチョッパー,WALKMEN
2,10:30〜10:45,ジェントルマンハッタン,Choco Crunch
2,10:45〜10:55,Leonardo da TNTN,
2,10:55〜11:05,6dwarfs,Ｍusik Spiel
2,11:05〜11:15,Flats,Street Corner Symphony
2,11:15〜11:25,わたぼうし,
2,11:25〜11:40,Vertex,SoundArts
2,12:00〜12:15,Trump,鳴声刺心
2,12:15〜12:25,Black Russian,MUSE
2,12:25〜12:35,おれんじじゅーす,T.o.N.E.
2,12:35〜12:45,The men's,EmoHill
2,12:45〜13:00,SpicA,Musik Spiel
2,13:00〜13:10,ザ・π・おにや,Choco Crunch
2,13:30〜13:40,ハモってラリアット！,ハモってラリアット！
2,13:40〜13:50,Lunch Boxers,Do it your voice
2,13:50〜14:00,gura,
2,14:00〜14:10,Whoops!!,del mundo
2,14:10〜14;20,たまのくすり,reＭix
2,14:20〜14:30,Hi-DRYDE,
2,14:30〜14:40,Wood Morning!,LaVoce
2,15:00〜15:10,sonorite,LaVoce
2,15:10〜15:20,ＡＫＢ７,Choco Crunch
2,15:20〜15:30,さほの姫,Choco Crunch
2,15:30〜15:40,Mostro-6,びぃぐる
2,15:40〜15;50,のちのち♂,L'arbre de Harmonie
2,15:50〜16:00,tetrachord,del mundo
2,16:00〜16:10,ABB,
2,16:30〜16:40,TIMOTHY,Crescent Party
2,16:40〜16:50,fluffy,LaVoce
2,16:50〜17:00,ファンタジス田,Choco Crunch
2,17:00〜17:15,それから,LaVoce
3,10:30〜10:45,Blue Note,LaVoce
3,10:45〜10:55,おとぼけ倶楽部,Choco Crunch
3,10:55〜11:05,やぎ座カルテット,L'arbre de Harmonie
3,11:05〜11:15,勿忘草,a.c.p
3,11:15〜11:25,かごめ,LaVoce
3,11:25〜11:40,John Lemon,えどむらさき
3,12:00〜12:15,Four SooN,Infini
3,12:15〜12:25,艶,Choco Crunch
3,12:25〜12:40,スチュアート,びぃぐる
3,12:40〜12:50,まんもすえーす,アカペラシンガーズK.O.E.
3,12:50〜13:00,あらいぐまランドリー。,
3,13:00〜13:15,FOXている,Groove
3,13:30〜13:40,animati,Do it your voice
3,13:40〜13:50,Peace,Choco Crunch
3,13:50〜14:00,恋愛体質,
3,14:00〜14:10,けぇちゃんち,
3,14:10〜14;20,デジャブ,
3,14:20〜14:30,こなもん。,GARDEN
3,14:30〜14:40,ABBEY ROAD,Medical Music Union
3,15:00〜15:10,イースタンリバー鉄道,Musik Spiel
3,15:10〜15:20,The Groovies,LINES
3,15:20〜15:30,そらりな,Street Corner Symphony
3,15:30〜15:40,梔,stairways
3,15:40〜15;50,Buono!,JellyBeans
3,15:50〜16:00,CRAIG,T.o.N.E.
3,16:00〜16:10,キワドイー・ブス,
3,16:30〜16:40,Panache,Choco Crunch
3,16:40〜16:50,平平平平,ONE BEENS
3,16:50〜17:00,Sugibreez,L'arbre de Harmonie
3,17:00〜17:15,チキチキハリケーン,あいう
4,10:30〜10:45,まーくんとピアス,Choco Crunch
4,10:45〜10:55,ゆとろぎ,TheFirstCry
4,10:55〜11:05,Converse★,アカペラシンガーズK.O.E.
4,11:05〜11:15,ハモリー,LaVoce
4,11:15〜11:25,ゆうやけころりん,Street Corner Symphony
4,11:25〜11:40,ぱっぱらぴーず☆,L'arbre de Harmonie
4,12:00〜12:15,ゆにーず。,WALKMEN
4,12:15〜12:25,かりん,SoundArts
4,12:25〜12:35,綾鷹,CrazyClef
4,12:35〜12:45,時雨月,WALKMEN
4,12:45〜12:55,しらゆりパジャマ,
4,12:55〜13:10,Tasky5,Street Corner Symphony
4,17:00〜17:10,Vanq.,TheFirstCry
4,17:10〜17:20,Hana〆King,
4,17:20〜17:30,PLUG'N,Street Corner Symphony
4,17:30〜17:45,ラス☆ベガス,
4,17:45〜18:00,ごりら,TheFirstCry
4,18:00〜18:10,無糖BLACK,
4,18:10〜18:20,Peppers,Street Corner Symphony
4,18:20〜18:30,安西プロジェクト,
4,18:30〜18:40,coiffeur,LaVoce
4,18:40〜18:45,代表、委員会挨拶,
4,18:45〜19:00,瀬戸内ジャクソン,
5,10:30〜10:45,ビオラ,Choco Crunch
5,10:45〜10:55,sunsweet,Choco Crunch
5,10:55〜11:05,よつば,
5,11:05〜11:15,木洩れ日,CrazyClef
5,11:15〜11:25,AccessPoint,Choco Crunch
5,11:25〜11:40,Fittonia,Crescent Party
5,12:00〜12:15,ファッションモンスター,BeBap!
5,12:15〜12:25,HERZ,reＭix
5,12:25〜12:35,New horizon,CrazyClef
5,12:35〜12:45,勿忘草,Crescent Party
5,12:45〜12:55,Squall,Street Corner Symphony
5,12:55〜13:10,V.B.V,
5,13:30〜13:40,HAPPYTURN,Choco Crunch
5,13:40〜13:50,ABEDIMO,Choco Crunch
5,13:50〜14:00,Boz,Twinkle
5,14:00〜14:10,Ayapan's house,
5,14:10〜14;20,BaZooKa!,BeBap!
5,14:20〜14:30,Russian,えどむらさき
5,14:30〜14:45,栞,amoroso
5,15:00〜15:10,常笑顔男,
5,15:10〜15:20,KITANO ACE,ONE BEENS
5,15:20〜15:30,二代目ファミリーK,はもるぷ♪
6,18:00〜18:10,しろくまパンヅ,えどむらさき
6,18:10〜18:20,Lou,MUSE
6,18:20〜18:30,Iris,
6,18:30〜18:40,ちっぷす！,Choco Crunch
6,18:40〜18:50,虹色ピエロ,Ｍusik Spiel
6,18:50〜19:00,168,Choco Crunch
